id,name,email,type,is_franchise_dealer
339626.0,Generation Kia,xxx@xxx.com,dealer,True
339626.0,Generation Kia,xxx@xxx.com,dealer,True
293986.0,Autoworld Kia,xxx@xxx.com,dealer,True
339626.0,Generation Kia,xxx@xxx.com,dealer,True
293986.0,Autoworld Kia,xxx@xxx.com,dealer,True
293986.0,Autoworld Kia,xxx@xxx.com,dealer,True
314501.0,Atlantic Chevrolet Cadillac,xxx@xxx.com,dealer,True
314501.0,Atlantic Chevrolet Cadillac,xxx@xxx.com,dealer,True
339626.0,Generation Kia,xxx@xxx.com,dealer,True
60510.0,Gengras Chrysler Dodge Jeep Ram,xxx@xxx.com,dealer,True
339626.0,Generation Kia,xxx@xxx.com,dealer,True
339626.0,Generation Kia,xxx@xxx.com,dealer,True
293986.0,Autoworld Kia,xxx@xxx.com,dealer,True
293986.0,Autoworld Kia,xxx@xxx.com,dealer,True
293986.0,Autoworld Kia,xxx@xxx.com,dealer,True
293986.0,Autoworld Kia,xxx@xxx.com,dealer,True
339626.0,Generation Kia,xxx@xxx.com,dealer,True
314501.0,Atlantic Chevrolet Cadillac,xxx@xxx.com,dealer,True
314501.0,Atlantic Chevrolet Cadillac,xxx@xxx.com,dealer,True
339626.0,Generation Kia,xxx@xxx.com,dealer,True
293986.0,Autoworld Kia,xxx@xxx.com,dealer,True
293986.0,Autoworld Kia,xxx@xxx.com,dealer,True
339626.0,Generation Kia,xxx@xxx.com,dealer,True
339626.0,Generation Kia,xxx@xxx.com,dealer,True
314501.0,Atlantic Chevrolet Cadillac,xxx@xxx.com,dealer,True
339626.0,Generation Kia,xxx@xxx.com,dealer,True
60510.0,Gengras Chrysler Dodge Jeep Ram,xxx@xxx.com,dealer,True
293986.0,Autoworld Kia,xxx@xxx.com,dealer,True
314501.0,Atlantic Chevrolet Cadillac,xxx@xxx.com,dealer,True
293986.0,Autoworld Kia,xxx@xxx.com,dealer,True
293986.0,Autoworld Kia,xxx@xxx.com,dealer,True
314501.0,Atlantic Chevrolet Cadillac,xxx@xxx.com,dealer,True
314501.0,Atlantic Chevrolet Cadillac,xxx@xxx.com,dealer,True
339626.0,Generation Kia,xxx@xxx.com,dealer,True
293986.0,Autoworld Kia,xxx@xxx.com,dealer,True
60510.0,Gengras Chrysler Dodge Jeep Ram,xxx@xxx.com,dealer,True
293986.0,Autoworld Kia,xxx@xxx.com,dealer,True
339626.0,Generation Kia,xxx@xxx.com,dealer,True
339626.0,Generation Kia,xxx@xxx.com,dealer,True
60510.0,Gengras Chrysler Dodge Jeep Ram,xxx@xxx.com,dealer,True
339626.0,Generation Kia,xxx@xxx.com,dealer,True
339626.0,Generation Kia,xxx@xxx.com,dealer,True
339626.0,Generation Kia,xxx@xxx.com,dealer,True
339626.0,Generation Kia,xxx@xxx.com,dealer,True
293986.0,Autoworld Kia,xxx@xxx.com,dealer,True
314501.0,Atlantic Chevrolet Cadillac,xxx@xxx.com,dealer,True
60510.0,Gengras Chrysler Dodge Jeep Ram,xxx@xxx.com,dealer,True
314501.0,Atlantic Chevrolet Cadillac,xxx@xxx.com,dealer,True
293986.0,Autoworld Kia,xxx@xxx.com,dealer,True
293986.0,Autoworld Kia,xxx@xxx.com,dealer,True
293986.0,Autoworld Kia,xxx@xxx.com,dealer,True
339626.0,Generation Kia,xxx@xxx.com,dealer,True
293986.0,Autoworld Kia,xxx@xxx.com,dealer,True
60510.0,Gengras Chrysler Dodge Jeep Ram,xxx@xxx.com,dealer,True
293986.0,Autoworld Kia,xxx@xxx.com,dealer,True
314501.0,Atlantic Chevrolet Cadillac,xxx@xxx.com,dealer,True
339626.0,Generation Kia,xxx@xxx.com,dealer,True
339626.0,Generation Kia,xxx@xxx.com,dealer,True
314501.0,Atlantic Chevrolet Cadillac,xxx@xxx.com,dealer,True
60510.0,Gengras Chrysler Dodge Jeep Ram,xxx@xxx.com,dealer,True
293986.0,Autoworld Kia,xxx@xxx.com,dealer,True
314501.0,Atlantic Chevrolet Cadillac,xxx@xxx.com,dealer,True
314501.0,Atlantic Chevrolet Cadillac,xxx@xxx.com,dealer,True
339626.0,Generation Kia,xxx@xxx.com,dealer,True
60510.0,Gengras Chrysler Dodge Jeep Ram,xxx@xxx.com,dealer,True
339626.0,Generation Kia,xxx@xxx.com,dealer,True
60510.0,Gengras Chrysler Dodge Jeep Ram,xxx@xxx.com,dealer,True
60510.0,Gengras Chrysler Dodge Jeep Ram,xxx@xxx.com,dealer,True
293986.0,Autoworld Kia,xxx@xxx.com,dealer,True
293986.0,Autoworld Kia,xxx@xxx.com,dealer,True
293986.0,Autoworld Kia,xxx@xxx.com,dealer,True
314501.0,Atlantic Chevrolet Cadillac,xxx@xxx.com,dealer,True
314501.0,Atlantic Chevrolet Cadillac,xxx@xxx.com,dealer,True
60510.0,Gengras Chrysler Dodge Jeep Ram,xxx@xxx.com,dealer,True
293986.0,Autoworld Kia,xxx@xxx.com,dealer,True
293986.0,Autoworld Kia,xxx@xxx.com,dealer,True
339626.0,Generation Kia,xxx@xxx.com,dealer,True
339626.0,Generation Kia,xxx@xxx.com,dealer,True
314501.0,Atlantic Chevrolet Cadillac,xxx@xxx.com,dealer,True
60510.0,Gengras Chrysler Dodge Jeep Ram,xxx@xxx.com,dealer,True
293986.0,Autoworld Kia,xxx@xxx.com,dealer,True
293986.0,Autoworld Kia,xxx@xxx.com,dealer,True
339626.0,Generation Kia,xxx@xxx.com,dealer,True
314501.0,Atlantic Chevrolet Cadillac,xxx@xxx.com,dealer,True
293986.0,Autoworld Kia,xxx@xxx.com,dealer,True
293986.0,Autoworld Kia,xxx@xxx.com,dealer,True
339626.0,Generation Kia,xxx@xxx.com,dealer,True
314501.0,Atlantic Chevrolet Cadillac,xxx@xxx.com,dealer,True
339626.0,Generation Kia,xxx@xxx.com,dealer,True
293986.0,Autoworld Kia,xxx@xxx.com,dealer,True
314501.0,Atlantic Chevrolet Cadillac,xxx@xxx.com,dealer,True
339626.0,Generation Kia,xxx@xxx.com,dealer,True
314501.0,Atlantic Chevrolet Cadillac,xxx@xxx.com,dealer,True
60510.0,Gengras Chrysler Dodge Jeep Ram,xxx@xxx.com,dealer,True
293986.0,Autoworld Kia,xxx@xxx.com,dealer,True
293986.0,Autoworld Kia,xxx@xxx.com,dealer,True
314501.0,Atlantic Chevrolet Cadillac,xxx@xxx.com,dealer,True
293986.0,Autoworld Kia,xxx@xxx.com,dealer,True
339626.0,Generation Kia,xxx@xxx.com,dealer,True
314501.0,Atlantic Chevrolet Cadillac,xxx@xxx.com,dealer,True
339626.0,Generation Kia,xxx@xxx.com,dealer,True
339626.0,Generation Kia,xxx@xxx.com,dealer,True
60510.0,Gengras Chrysler Dodge Jeep Ram,xxx@xxx.com,dealer,True
314501.0,Atlantic Chevrolet Cadillac,xxx@xxx.com,dealer,True
339626.0,Generation Kia,xxx@xxx.com,dealer,True
60510.0,Gengras Chrysler Dodge Jeep Ram,xxx@xxx.com,dealer,True
60510.0,Gengras Chrysler Dodge Jeep Ram,xxx@xxx.com,dealer,True
339626.0,Generation Kia,xxx@xxx.com,dealer,True
339626.0,Generation Kia,xxx@xxx.com,dealer,True
293986.0,Autoworld Kia,xxx@xxx.com,dealer,True
293986.0,Autoworld Kia,xxx@xxx.com,dealer,True
314501.0,Atlantic Chevrolet Cadillac,xxx@xxx.com,dealer,True
339626.0,Generation Kia,xxx@xxx.com,dealer,True
60510.0,Gengras Chrysler Dodge Jeep Ram,xxx@xxx.com,dealer,True
314501.0,Atlantic Chevrolet Cadillac,xxx@xxx.com,dealer,True
314501.0,Atlantic Chevrolet Cadillac,xxx@xxx.com,dealer,True
60510.0,Gengras Chrysler Dodge Jeep Ram,xxx@xxx.com,dealer,True
293986.0,Autoworld Kia,xxx@xxx.com,dealer,True
339626.0,Generation Kia,xxx@xxx.com,dealer,True
293986.0,Autoworld Kia,xxx@xxx.com,dealer,True
314501.0,Atlantic Chevrolet Cadillac,xxx@xxx.com,dealer,True
339626.0,Generation Kia,xxx@xxx.com,dealer,True
314501.0,Atlantic Chevrolet Cadillac,xxx@xxx.com,dealer,True
293986.0,Autoworld Kia,xxx@xxx.com,dealer,True
339626.0,Generation Kia,xxx@xxx.com,dealer,True
339626.0,Generation Kia,xxx@xxx.com,dealer,True
339626.0,Generation Kia,xxx@xxx.com,dealer,True
293986.0,Autoworld Kia,xxx@xxx.com,dealer,True
339626.0,Generation Kia,xxx@xxx.com,dealer,True
293986.0,Autoworld Kia,xxx@xxx.com,dealer,True
293986.0,Autoworld Kia,xxx@xxx.com,dealer,True
314501.0,Atlantic Chevrolet Cadillac,xxx@xxx.com,dealer,True
293986.0,Autoworld Kia,xxx@xxx.com,dealer,True
339626.0,Generation Kia,xxx@xxx.com,dealer,True
314501.0,Atlantic Chevrolet Cadillac,xxx@xxx.com,dealer,True
314501.0,Atlantic Chevrolet Cadillac,xxx@xxx.com,dealer,True
60510.0,Gengras Chrysler Dodge Jeep Ram,xxx@xxx.com,dealer,True
339626.0,Generation Kia,xxx@xxx.com,dealer,True
314501.0,Atlantic Chevrolet Cadillac,xxx@xxx.com,dealer,True
60510.0,Gengras Chrysler Dodge Jeep Ram,xxx@xxx.com,dealer,True
60510.0,Gengras Chrysler Dodge Jeep Ram,xxx@xxx.com,dealer,True
339626.0,Generation Kia,xxx@xxx.com,dealer,True
339626.0,Generation Kia,xxx@xxx.com,dealer,True
293986.0,Autoworld Kia,xxx@xxx.com,dealer,True
60510.0,Gengras Chrysler Dodge Jeep Ram,xxx@xxx.com,dealer,True
293986.0,Autoworld Kia,xxx@xxx.com,dealer,True
293986.0,Autoworld Kia,xxx@xxx.com,dealer,True
339626.0,Generation Kia,xxx@xxx.com,dealer,True
314501.0,Atlantic Chevrolet Cadillac,xxx@xxx.com,dealer,True
60510.0,Gengras Chrysler Dodge Jeep Ram,xxx@xxx.com,dealer,True
293986.0,Autoworld Kia,xxx@xxx.com,dealer,True
60510.0,Gengras Chrysler Dodge Jeep Ram,xxx@xxx.com,dealer,True
339626.0,Generation Kia,xxx@xxx.com,dealer,True
60510.0,Gengras Chrysler Dodge Jeep Ram,xxx@xxx.com,dealer,True
314501.0,Atlantic Chevrolet Cadillac,xxx@xxx.com,dealer,True
339626.0,Generation Kia,xxx@xxx.com,dealer,True
293986.0,Autoworld Kia,xxx@xxx.com,dealer,True
314501.0,Atlantic Chevrolet Cadillac,xxx@xxx.com,dealer,True
314501.0,Atlantic Chevrolet Cadillac,xxx@xxx.com,dealer,True
339626.0,Generation Kia,xxx@xxx.com,dealer,True
339626.0,Generation Kia,xxx@xxx.com,dealer,True
293986.0,Autoworld Kia,xxx@xxx.com,dealer,True
314501.0,Atlantic Chevrolet Cadillac,xxx@xxx.com,dealer,True
314501.0,Atlantic Chevrolet Cadillac,xxx@xxx.com,dealer,True
293986.0,Autoworld Kia,xxx@xxx.com,dealer,True
60510.0,Gengras Chrysler Dodge Jeep Ram,xxx@xxx.com,dealer,True
60510.0,Gengras Chrysler Dodge Jeep Ram,xxx@xxx.com,dealer,True
339626.0,Generation Kia,xxx@xxx.com,dealer,True
293986.0,Autoworld Kia,xxx@xxx.com,dealer,True
293986.0,Autoworld Kia,xxx@xxx.com,dealer,True
339626.0,Generation Kia,xxx@xxx.com,dealer,True
60510.0,Gengras Chrysler Dodge Jeep Ram,xxx@xxx.com,dealer,True
339626.0,Generation Kia,xxx@xxx.com,dealer,True
60510.0,Gengras Chrysler Dodge Jeep Ram,xxx@xxx.com,dealer,True
293986.0,Autoworld Kia,xxx@xxx.com,dealer,True
314501.0,Atlantic Chevrolet Cadillac,xxx@xxx.com,dealer,True
293986.0,Autoworld Kia,xxx@xxx.com,dealer,True
314501.0,Atlantic Chevrolet Cadillac,xxx@xxx.com,dealer,True
339626.0,Generation Kia,xxx@xxx.com,dealer,True
314501.0,Atlantic Chevrolet Cadillac,xxx@xxx.com,dealer,True
293986.0,Autoworld Kia,xxx@xxx.com,dealer,True
293986.0,Autoworld Kia,xxx@xxx.com,dealer,True
293986.0,Autoworld Kia,xxx@xxx.com,dealer,True
293986.0,Autoworld Kia,xxx@xxx.com,dealer,True
314501.0,Atlantic Chevrolet Cadillac,xxx@xxx.com,dealer,True
339626.0,Generation Kia,xxx@xxx.com,dealer,True
314501.0,Atlantic Chevrolet Cadillac,xxx@xxx.com,dealer,True
339626.0,Generation Kia,xxx@xxx.com,dealer,True
314501.0,Atlantic Chevrolet Cadillac,xxx@xxx.com,dealer,True
293986.0,Autoworld Kia,xxx@xxx.com,dealer,True
293986.0,Autoworld Kia,xxx@xxx.com,dealer,True
293986.0,Autoworld Kia,xxx@xxx.com,dealer,True
314501.0,Atlantic Chevrolet Cadillac,xxx@xxx.com,dealer,True
60510.0,Gengras Chrysler Dodge Jeep Ram,xxx@xxx.com,dealer,True
60510.0,Gengras Chrysler Dodge Jeep Ram,xxx@xxx.com,dealer,True
60510.0,Gengras Chrysler Dodge Jeep Ram,xxx@xxx.com,dealer,True
293986.0,Autoworld Kia,xxx@xxx.com,dealer,True
293986.0,Autoworld Kia,xxx@xxx.com,dealer,True
293986.0,Autoworld Kia,xxx@xxx.com,dealer,True
314501.0,Atlantic Chevrolet Cadillac,xxx@xxx.com,dealer,True
293986.0,Autoworld Kia,xxx@xxx.com,dealer,True
60510.0,Gengras Chrysler Dodge Jeep Ram,xxx@xxx.com,dealer,True
314501.0,Atlantic Chevrolet Cadillac,xxx@xxx.com,dealer,True
293986.0,Autoworld Kia,xxx@xxx.com,dealer,True
314501.0,Atlantic Chevrolet Cadillac,xxx@xxx.com,dealer,True
314501.0,Atlantic Chevrolet Cadillac,xxx@xxx.com,dealer,True
339626.0,Generation Kia,xxx@xxx.com,dealer,True
293986.0,Autoworld Kia,xxx@xxx.com,dealer,True
314501.0,Atlantic Chevrolet Cadillac,xxx@xxx.com,dealer,True
293986.0,Autoworld Kia,xxx@xxx.com,dealer,True
293986.0,Autoworld Kia,xxx@xxx.com,dealer,True
314501.0,Atlantic Chevrolet Cadillac,xxx@xxx.com,dealer,True
293986.0,Autoworld Kia,xxx@xxx.com,dealer,True
60510.0,Gengras Chrysler Dodge Jeep Ram,xxx@xxx.com,dealer,True
314501.0,Atlantic Chevrolet Cadillac,xxx@xxx.com,dealer,True
293986.0,Autoworld Kia,xxx@xxx.com,dealer,True
293986.0,Autoworld Kia,xxx@xxx.com,dealer,True
60510.0,Gengras Chrysler Dodge Jeep Ram,xxx@xxx.com,dealer,True
314501.0,Atlantic Chevrolet Cadillac,xxx@xxx.com,dealer,True
314501.0,Atlantic Chevrolet Cadillac,xxx@xxx.com,dealer,True
314501.0,Atlantic Chevrolet Cadillac,xxx@xxx.com,dealer,True
314501.0,Atlantic Chevrolet Cadillac,xxx@xxx.com,dealer,True
60510.0,Gengras Chrysler Dodge Jeep Ram,xxx@xxx.com,dealer,True
339626.0,Generation Kia,xxx@xxx.com,dealer,True
293986.0,Autoworld Kia,xxx@xxx.com,dealer,True
314501.0,Atlantic Chevrolet Cadillac,xxx@xxx.com,dealer,True
293986.0,Autoworld Kia,xxx@xxx.com,dealer,True
339626.0,Generation Kia,xxx@xxx.com,dealer,True
314501.0,Atlantic Chevrolet Cadillac,xxx@xxx.com,dealer,True
60510.0,Gengras Chrysler Dodge Jeep Ram,xxx@xxx.com,dealer,True
339626.0,Generation Kia,xxx@xxx.com,dealer,True
314501.0,Atlantic Chevrolet Cadillac,xxx@xxx.com,dealer,True
314501.0,Atlantic Chevrolet Cadillac,xxx@xxx.com,dealer,True
293986.0,Autoworld Kia,xxx@xxx.com,dealer,True
293986.0,Autoworld Kia,xxx@xxx.com,dealer,True
339626.0,Generation Kia,xxx@xxx.com,dealer,True
339626.0,Generation Kia,xxx@xxx.com,dealer,True
293986.0,Autoworld Kia,xxx@xxx.com,dealer,True
60510.0,Gengras Chrysler Dodge Jeep Ram,xxx@xxx.com,dealer,True
60510.0,Gengras Chrysler Dodge Jeep Ram,xxx@xxx.com,dealer,True
314501.0,Atlantic Chevrolet Cadillac,xxx@xxx.com,dealer,True
60510.0,Gengras Chrysler Dodge Jeep Ram,xxx@xxx.com,dealer,True
314501.0,Atlantic Chevrolet Cadillac,xxx@xxx.com,dealer,True
293986.0,Autoworld Kia,xxx@xxx.com,dealer,True
60510.0,Gengras Chrysler Dodge Jeep Ram,xxx@xxx.com,dealer,True
430595.0,CRS 1 LLC,xxx@xxx.com,personal,False
314501.0,Atlantic Chevrolet Cadillac,xxx@xxx.com,dealer,True
430595.0,CRS 1 LLC,xxx@xxx.com,personal,False
293986.0,Autoworld Kia,xxx@xxx.com,dealer,True
430595.0,CRS 1 LLC,xxx@xxx.com,personal,False
314501.0,Atlantic Chevrolet Cadillac,xxx@xxx.com,dealer,True
430595.0,CRS 1 LLC,xxx@xxx.com,personal,False
314501.0,Atlantic Chevrolet Cadillac,xxx@xxx.com,dealer,True
293986.0,Autoworld Kia,xxx@xxx.com,dealer,True
430595.0,CRS 1 LLC,xxx@xxx.com,personal,False
430595.0,CRS 1 LLC,xxx@xxx.com,personal,False
430595.0,CRS 1 LLC,xxx@xxx.com,personal,False
430595.0,CRS 1 LLC,xxx@xxx.com,personal,False
293986.0,Autoworld Kia,xxx@xxx.com,dealer,True
314501.0,Atlantic Chevrolet Cadillac,xxx@xxx.com,dealer,True
314501.0,Atlantic Chevrolet Cadillac,xxx@xxx.com,dealer,True
430595.0,CRS 1 LLC,xxx@xxx.com,personal,False
430595.0,CRS 1 LLC,xxx@xxx.com,personal,False
60510.0,Gengras Chrysler Dodge Jeep Ram,xxx@xxx.com,dealer,True
314501.0,Atlantic Chevrolet Cadillac,xxx@xxx.com,dealer,True
60510.0,Gengras Chrysler Dodge Jeep Ram,xxx@xxx.com,dealer,True
60510.0,Gengras Chrysler Dodge Jeep Ram,xxx@xxx.com,dealer,True
430595.0,CRS 1 LLC,xxx@xxx.com,personal,False
430595.0,CRS 1 LLC,xxx@xxx.com,personal,False
60510.0,Gengras Chrysler Dodge Jeep Ram,xxx@xxx.com,dealer,True
314501.0,Atlantic Chevrolet Cadillac,xxx@xxx.com,dealer,True
60510.0,Gengras Chrysler Dodge Jeep Ram,xxx@xxx.com,dealer,True
430595.0,CRS 1 LLC,xxx@xxx.com,personal,False
314501.0,Atlantic Chevrolet Cadillac,xxx@xxx.com,dealer,True
282634.0,European Masters,xxx@xxx.com,personal,False
430595.0,CRS 1 LLC,xxx@xxx.com,personal,False
282634.0,European Masters,xxx@xxx.com,personal,False
60510.0,Gengras Chrysler Dodge Jeep Ram,xxx@xxx.com,dealer,True
60510.0,Gengras Chrysler Dodge Jeep Ram,xxx@xxx.com,dealer,True
430595.0,CRS 1 LLC,xxx@xxx.com,personal,False
282634.0,European Masters,xxx@xxx.com,personal,False
314501.0,Atlantic Chevrolet Cadillac,xxx@xxx.com,dealer,True
60510.0,Gengras Chrysler Dodge Jeep Ram,xxx@xxx.com,dealer,True
314501.0,Atlantic Chevrolet Cadillac,xxx@xxx.com,dealer,True
282634.0,European Masters,xxx@xxx.com,personal,False
282634.0,European Masters,xxx@xxx.com,personal,False
314501.0,Atlantic Chevrolet Cadillac,xxx@xxx.com,dealer,True
430595.0,CRS 1 LLC,xxx@xxx.com,personal,False
282634.0,European Masters,xxx@xxx.com,personal,False
430595.0,CRS 1 LLC,xxx@xxx.com,personal,False
314501.0,Atlantic Chevrolet Cadillac,xxx@xxx.com,dealer,True
282634.0,European Masters,xxx@xxx.com,personal,False
60510.0,Gengras Chrysler Dodge Jeep Ram,xxx@xxx.com,dealer,True
60510.0,Gengras Chrysler Dodge Jeep Ram,xxx@xxx.com,dealer,True
282634.0,European Masters,xxx@xxx.com,personal,False
430595.0,CRS 1 LLC,xxx@xxx.com,personal,False
430595.0,CRS 1 LLC,xxx@xxx.com,personal,False
314501.0,Atlantic Chevrolet Cadillac,xxx@xxx.com,dealer,True
60510.0,Gengras Chrysler Dodge Jeep Ram,xxx@xxx.com,dealer,True
282634.0,European Masters,xxx@xxx.com,personal,False
282634.0,European Masters,xxx@xxx.com,personal,False
282634.0,European Masters,xxx@xxx.com,personal,False
314501.0,Atlantic Chevrolet Cadillac,xxx@xxx.com,dealer,True
282634.0,European Masters,xxx@xxx.com,personal,False
314501.0,Atlantic Chevrolet Cadillac,xxx@xxx.com,dealer,True
430595.0,CRS 1 LLC,xxx@xxx.com,personal,False
314501.0,Atlantic Chevrolet Cadillac,xxx@xxx.com,dealer,True
430595.0,CRS 1 LLC,xxx@xxx.com,personal,False
282634.0,European Masters,xxx@xxx.com,personal,False
314501.0,Atlantic Chevrolet Cadillac,xxx@xxx.com,dealer,True
282634.0,European Masters,xxx@xxx.com,personal,False
282634.0,European Masters,xxx@xxx.com,personal,False
60510.0,Gengras Chrysler Dodge Jeep Ram,xxx@xxx.com,dealer,True
314501.0,Atlantic Chevrolet Cadillac,xxx@xxx.com,dealer,True
314501.0,Atlantic Chevrolet Cadillac,xxx@xxx.com,dealer,True
282634.0,European Masters,xxx@xxx.com,personal,False
282634.0,European Masters,xxx@xxx.com,personal,False
282634.0,European Masters,xxx@xxx.com,personal,False
430595.0,CRS 1 LLC,xxx@xxx.com,personal,False
314501.0,Atlantic Chevrolet Cadillac,xxx@xxx.com,dealer,True
430595.0,CRS 1 LLC,xxx@xxx.com,personal,False
60510.0,Gengras Chrysler Dodge Jeep Ram,xxx@xxx.com,dealer,True
314501.0,Atlantic Chevrolet Cadillac,xxx@xxx.com,dealer,True
282634.0,European Masters,xxx@xxx.com,personal,False
282634.0,European Masters,xxx@xxx.com,personal,False
60510.0,Gengras Chrysler Dodge Jeep Ram,xxx@xxx.com,dealer,True
430595.0,CRS 1 LLC,xxx@xxx.com,personal,False
60510.0,Gengras Chrysler Dodge Jeep Ram,xxx@xxx.com,dealer,True
60510.0,Gengras Chrysler Dodge Jeep Ram,xxx@xxx.com,dealer,True
314501.0,Atlantic Chevrolet Cadillac,xxx@xxx.com,dealer,True
282634.0,European Masters,xxx@xxx.com,personal,False
314501.0,Atlantic Chevrolet Cadillac,xxx@xxx.com,dealer,True
282634.0,European Masters,xxx@xxx.com,personal,False
282634.0,European Masters,xxx@xxx.com,personal,False
430595.0,CRS 1 LLC,xxx@xxx.com,personal,False
314501.0,Atlantic Chevrolet Cadillac,xxx@xxx.com,dealer,True
282634.0,European Masters,xxx@xxx.com,personal,False
282634.0,European Masters,xxx@xxx.com,personal,False
314501.0,Atlantic Chevrolet Cadillac,xxx@xxx.com,dealer,True
430595.0,CRS 1 LLC,xxx@xxx.com,personal,False
430595.0,CRS 1 LLC,xxx@xxx.com,personal,False
314501.0,Atlantic Chevrolet Cadillac,xxx@xxx.com,dealer,True
282634.0,European Masters,xxx@xxx.com,personal,False
314501.0,Atlantic Chevrolet Cadillac,xxx@xxx.com,dealer,True
282634.0,European Masters,xxx@xxx.com,personal,False
430595.0,CRS 1 LLC,xxx@xxx.com,personal,False
430595.0,CRS 1 LLC,xxx@xxx.com,personal,False
314501.0,Atlantic Chevrolet Cadillac,xxx@xxx.com,dealer,True
282634.0,European Masters,xxx@xxx.com,personal,False
282634.0,European Masters,xxx@xxx.com,personal,False
282634.0,European Masters,xxx@xxx.com,personal,False
60510.0,Gengras Chrysler Dodge Jeep Ram,xxx@xxx.com,dealer,True
430595.0,CRS 1 LLC,xxx@xxx.com,personal,False
282634.0,European Masters,xxx@xxx.com,personal,False
314501.0,Atlantic Chevrolet Cadillac,xxx@xxx.com,dealer,True
314501.0,Atlantic Chevrolet Cadillac,xxx@xxx.com,dealer,True
430595.0,CRS 1 LLC,xxx@xxx.com,personal,False
314501.0,Atlantic Chevrolet Cadillac,xxx@xxx.com,dealer,True
282634.0,European Masters,xxx@xxx.com,personal,False
430595.0,CRS 1 LLC,xxx@xxx.com,personal,False
282634.0,European Masters,xxx@xxx.com,personal,False
314501.0,Atlantic Chevrolet Cadillac,xxx@xxx.com,dealer,True
282634.0,European Masters,xxx@xxx.com,personal,False
282634.0,European Masters,xxx@xxx.com,personal,False
282634.0,European Masters,xxx@xxx.com,personal,False
430595.0,CRS 1 LLC,xxx@xxx.com,personal,False
314501.0,Atlantic Chevrolet Cadillac,xxx@xxx.com,dealer,True
314501.0,Atlantic Chevrolet Cadillac,xxx@xxx.com,dealer,True
282634.0,European Masters,xxx@xxx.com,personal,False
60510.0,Gengras Chrysler Dodge Jeep Ram,xxx@xxx.com,dealer,True
60510.0,Gengras Chrysler Dodge Jeep Ram,xxx@xxx.com,dealer,True
430595.0,CRS 1 LLC,xxx@xxx.com,personal,False
282634.0,European Masters,xxx@xxx.com,personal,False
60510.0,Gengras Chrysler Dodge Jeep Ram,xxx@xxx.com,dealer,True
314501.0,Atlantic Chevrolet Cadillac,xxx@xxx.com,dealer,True
282634.0,European Masters,xxx@xxx.com,personal,False
430595.0,CRS 1 LLC,xxx@xxx.com,personal,False
282634.0,European Masters,xxx@xxx.com,personal,False
282634.0,European Masters,xxx@xxx.com,personal,False
314501.0,Atlantic Chevrolet Cadillac,xxx@xxx.com,dealer,True
430595.0,CRS 1 LLC,xxx@xxx.com,personal,False
314501.0,Atlantic Chevrolet Cadillac,xxx@xxx.com,dealer,True
314501.0,Atlantic Chevrolet Cadillac,xxx@xxx.com,dealer,True
314501.0,Atlantic Chevrolet Cadillac,xxx@xxx.com,dealer,True
60510.0,Gengras Chrysler Dodge Jeep Ram,xxx@xxx.com,dealer,True
314501.0,Atlantic Chevrolet Cadillac,xxx@xxx.com,dealer,True
430595.0,CRS 1 LLC,xxx@xxx.com,personal,False
282634.0,European Masters,xxx@xxx.com,personal,False
282634.0,European Masters,xxx@xxx.com,personal,False
282634.0,European Masters,xxx@xxx.com,personal,False
282634.0,European Masters,xxx@xxx.com,personal,False
430595.0,CRS 1 LLC,xxx@xxx.com,personal,False
314501.0,Atlantic Chevrolet Cadillac,xxx@xxx.com,dealer,True
282634.0,European Masters,xxx@xxx.com,personal,False
282634.0,European Masters,xxx@xxx.com,personal,False
314501.0,Atlantic Chevrolet Cadillac,xxx@xxx.com,dealer,True
314501.0,Atlantic Chevrolet Cadillac,xxx@xxx.com,dealer,True
430595.0,CRS 1 LLC,xxx@xxx.com,personal,False
314501.0,Atlantic Chevrolet Cadillac,xxx@xxx.com,dealer,True
314501.0,Atlantic Chevrolet Cadillac,xxx@xxx.com,dealer,True
430595.0,CRS 1 LLC,xxx@xxx.com,personal,False
314501.0,Atlantic Chevrolet Cadillac,xxx@xxx.com,dealer,True
430595.0,CRS 1 LLC,xxx@xxx.com,personal,False
314501.0,Atlantic Chevrolet Cadillac,xxx@xxx.com,dealer,True
282634.0,European Masters,xxx@xxx.com,personal,False
282634.0,European Masters,xxx@xxx.com,personal,False
314501.0,Atlantic Chevrolet Cadillac,xxx@xxx.com,dealer,True
282634.0,European Masters,xxx@xxx.com,personal,False
314501.0,Atlantic Chevrolet Cadillac,xxx@xxx.com,dealer,True
430595.0,CRS 1 LLC,xxx@xxx.com,personal,False
282634.0,European Masters,xxx@xxx.com,personal,False
430595.0,CRS 1 LLC,xxx@xxx.com,personal,False
60510.0,Gengras Chrysler Dodge Jeep Ram,xxx@xxx.com,dealer,True
282634.0,European Masters,xxx@xxx.com,personal,False
314501.0,Atlantic Chevrolet Cadillac,xxx@xxx.com,dealer,True
60510.0,Gengras Chrysler Dodge Jeep Ram,xxx@xxx.com,dealer,True
314501.0,Atlantic Chevrolet Cadillac,xxx@xxx.com,dealer,True
282634.0,European Masters,xxx@xxx.com,personal,False
314501.0,Atlantic Chevrolet Cadillac,xxx@xxx.com,dealer,True
282634.0,European Masters,xxx@xxx.com,personal,False
314501.0,Atlantic Chevrolet Cadillac,xxx@xxx.com,dealer,True
314501.0,Atlantic Chevrolet Cadillac,xxx@xxx.com,dealer,True
